,equity
2020-08-19 00:00:00+00:00,1019507.9319184041
2020-08-20 00:00:00+00:00,1019507.9319184041
2020-08-21 00:00:00+00:00,1019507.9319184041
2020-08-22 00:00:00+00:00,1019507.9319184041
2020-08-23 00:00:00+00:00,1019507.9319184041
2020-08-24 00:00:00+00:00,1019507.9319184041
2020-08-25 00:00:00+00:00,1019507.9319184041
2020-08-26 00:00:00+00:00,1019507.9319184041
2020-08-27 00:00:00+00:00,1019507.9319184041
2020-08-28 00:00:00+00:00,1019507.9319184041
2020-08-29 00:00:00+00:00,1019507.9319184041
2020-08-30 00:00:00+00:00,1019507.9319184041
2020-08-31 00:00:00+00:00,1019507.9319184041
2020-09-01 00:00:00+00:00,1019507.9319184041
2020-09-02 00:00:00+00:00,1019507.9319184041
2020-09-03 00:00:00+00:00,1019507.9319184041
2020-09-04 00:00:00+00:00,1019507.9319184041
2020-09-05 00:00:00+00:00,1019507.9319184041
2020-09-06 00:00:00+00:00,1019507.9319184041
2020-09-07 00:00:00+00:00,1019507.9319184041
2020-09-08 00:00:00+00:00,1019507.9319184041
2020-09-09 00:00:00+00:00,1019507.9319184041
2020-09-10 00:00:00+00:00,1019507.9319184041
2020-09-11 00:00:00+00:00,1019507.9319184041
2020-09-12 00:00:00+00:00,1019507.9319184041
2020-09-13 00:00:00+00:00,1019507.9319184041
2020-09-14 00:00:00+00:00,1019507.9319184041
2020-09-15 00:00:00+00:00,1019507.9319184041
2020-09-16 00:00:00+00:00,1019507.9319184041
2020-09-17 00:00:00+00:00,1019507.9319184041
2020-09-18 00:00:00+00:00,1019507.9319184041
2020-09-19 00:00:00+00:00,1019507.9319184041
2020-09-20 00:00:00+00:00,1019507.9319184041
2020-09-21 00:00:00+00:00,1019507.9319184041
2020-09-22 00:00:00+00:00,1019507.9319184041
2020-09-23 00:00:00+00:00,1019507.9319184041
2020-09-24 00:00:00+00:00,1019507.9319184041
2020-09-25 00:00:00+00:00,1019507.9319184041
2020-09-26 00:00:00+00:00,1019507.9319184041
2020-09-27 00:00:00+00:00,1019507.9319184041
2020-09-28 00:00:00+00:00,1019507.9319184041
2020-09-29 00:00:00+00:00,1019507.9319184041
2020-09-30 00:00:00+00:00,1019507.9319184041
2020-10-01 00:00:00+00:00,1019507.9319184041
2020-10-02 00:00:00+00:00,1019507.9319184041
2020-10-03 00:00:00+00:00,1019507.9319184041
2020-10-04 00:00:00+00:00,1019507.9319184041
2020-10-05 00:00:00+00:00,1019507.9319184041
2020-10-06 00:00:00+00:00,1019507.9319184041
2020-10-07 00:00:00+00:00,1019507.9319184041
2020-10-08 00:00:00+00:00,1019507.9319184041
2020-10-09 00:00:00+00:00,1019507.9319184041
2020-10-10 00:00:00+00:00,1019507.9319184041
2020-10-11 00:00:00+00:00,1019507.9319184041
2020-10-12 00:00:00+00:00,1019507.9319184041
2020-10-13 00:00:00+00:00,1019507.9319184041
2020-10-14 00:00:00+00:00,1019507.9319184041
2020-10-15 00:00:00+00:00,1019507.9319184041
2020-10-16 00:00:00+00:00,1019507.9319184041
2020-10-17 00:00:00+00:00,1019507.9319184041
2020-10-18 00:00:00+00:00,1019507.9319184041
2020-10-19 00:00:00+00:00,1019507.9319184041
2020-10-20 00:00:00+00:00,1019507.9319184041
2020-10-21 00:00:00+00:00,1019507.9319184041
2020-10-22 00:00:00+00:00,1019507.9319184041
2020-10-23 00:00:00+00:00,1019507.9319184041
2020-10-24 00:00:00+00:00,1019507.9319184041
2020-10-25 00:00:00+00:00,1019507.9319184041
2020-10-26 00:00:00+00:00,1019507.9319184041
2020-10-27 00:00:00+00:00,1019507.9319184041
2020-10-28 00:00:00+00:00,1019507.9319184041
2020-10-29 00:00:00+00:00,1019507.9319184041
2020-10-30 00:00:00+00:00,1019507.9319184041
2020-10-31 00:00:00+00:00,1019507.9319184041
2020-11-01 00:00:00+00:00,1019507.9319184041
2020-11-02 00:00:00+00:00,1019507.9319184041
2020-11-03 00:00:00+00:00,1019507.9319184041
2020-11-04 00:00:00+00:00,1019507.9319184041
2020-11-05 00:00:00+00:00,1019507.9319184041
2020-11-06 00:00:00+00:00,1019507.9319184041
2020-11-07 00:00:00+00:00,1019507.9319184041
2020-11-08 00:00:00+00:00,1019507.9319184041
2020-11-09 00:00:00+00:00,1019507.9319184041
2020-11-10 00:00:00+00:00,1019507.9319184041
2020-11-11 00:00:00+00:00,1019507.9319184041
2020-11-12 00:00:00+00:00,1019507.9319184041
2020-11-13 00:00:00+00:00,1019507.9319184041
2020-11-14 00:00:00+00:00,1019507.9319184041
2020-11-15 00:00:00+00:00,1019507.9319184041
2020-11-16 00:00:00+00:00,1019507.9319184041
2020-11-17 00:00:00+00:00,1019507.9319184041
2020-11-18 00:00:00+00:00,1019507.9319184041
2020-11-19 00:00:00+00:00,1019507.9319184041
2020-11-20 00:00:00+00:00,1019507.9319184041
2020-11-21 00:00:00+00:00,1019507.9319184041
2020-11-22 00:00:00+00:00,1019507.9319184041
2020-11-23 00:00:00+00:00,1019507.9319184041
2020-11-24 00:00:00+00:00,1019507.9319184041
2020-11-25 00:00:00+00:00,1019507.9319184041
2020-11-26 00:00:00+00:00,1019507.9319184041
2020-11-27 00:00:00+00:00,1019507.9319184041
2020-11-28 00:00:00+00:00,1019507.9319184041
2020-11-29 00:00:00+00:00,1019507.9319184041
2020-11-30 00:00:00+00:00,1019507.9319184041
2020-12-01 00:00:00+00:00,1019507.9319184041
2020-12-02 00:00:00+00:00,1031867.7049159225
2020-12-03 00:00:00+00:00,1036368.2581317257
2020-12-04 00:00:00+00:00,1034258.533232587
2020-12-05 00:00:00+00:00,1034691.2754217909
2020-12-06 00:00:00+00:00,1036383.0175098636
2020-12-07 00:00:00+00:00,1036740.1191726787
2020-12-08 00:00:00+00:00,1036438.779035233
2020-12-09 00:00:00+00:00,1038091.0514567965
2020-12-10 00:00:00+00:00,1039940.3370929617
2020-12-11 00:00:00+00:00,1040580.6557198914
2020-12-12 00:00:00+00:00,1040800.7762506423
2020-12-13 00:00:00+00:00,1044701.6203510731
2020-12-14 00:00:00+00:00,1043523.8079050805
2020-12-15 00:00:00+00:00,1043844.3605253428
2020-12-16 00:00:00+00:00,1030683.359998767
2020-12-17 00:00:00+00:00,1024527.0252438501
2020-12-18 00:00:00+00:00,1026023.1463479619
2020-12-19 00:00:00+00:00,1025692.4287183654
2020-12-20 00:00:00+00:00,1025980.1645198319
2020-12-21 00:00:00+00:00,1026684.8511583919
2020-12-22 00:00:00+00:00,1025807.8595470242
2020-12-23 00:00:00+00:00,1025971.8585183541
2020-12-24 00:00:00+00:00,1025860.7684842976
2020-12-25 00:00:00+00:00,1025525.7835593076
2020-12-26 00:00:00+00:00,1025525.7835593076
2020-12-27 00:00:00+00:00,1025525.7835593076
2020-12-28 00:00:00+00:00,1025525.7835593076
2020-12-29 00:00:00+00:00,1025525.7835593076
2020-12-30 00:00:00+00:00,1025525.7835593076
2020-12-31 00:00:00+00:00,1025525.7835593076
2021-01-01 00:00:00+00:00,1025525.7835593076
2021-01-02 00:00:00+00:00,1022111.1912815258
2021-01-03 00:00:00+00:00,1014905.820655165
2021-01-04 00:00:00+00:00,1013713.1640876235
2021-01-05 00:00:00+00:00,1014276.660619265
2021-01-06 00:00:00+00:00,1009327.2492538336
2021-01-07 00:00:00+00:00,1002663.9992107002
2021-01-08 00:00:00+00:00,1002586.0833167239
2021-01-09 00:00:00+00:00,1002744.1555044254
2021-01-10 00:00:00+00:00,998597.1813956241
2021-01-11 00:00:00+00:00,1004463.6763353099
2021-01-12 00:00:00+00:00,1005528.9398562348
2021-01-13 00:00:00+00:00,1004406.2202740919
2021-01-14 00:00:00+00:00,1002981.1484777809
2021-01-15 00:00:00+00:00,1003354.0756783444
2021-01-16 00:00:00+00:00,1006860.1632305075
2021-01-17 00:00:00+00:00,1011254.8020228154
2021-01-18 00:00:00+00:00,1012877.7448733568
2021-01-19 00:00:00+00:00,1013493.4302008573
2021-01-20 00:00:00+00:00,1014579.7068612315
2021-01-21 00:00:00+00:00,1011682.7642406971
2021-01-22 00:00:00+00:00,1007235.3022953443
2021-01-23 00:00:00+00:00,1007235.3022953443
2021-01-24 00:00:00+00:00,1007235.3022953443
2021-01-25 00:00:00+00:00,1007235.3022953443
2021-01-26 00:00:00+00:00,1007235.3022953443
2021-01-27 00:00:00+00:00,1007235.3022953443
2021-01-28 00:00:00+00:00,1007235.3022953443
2021-01-29 00:00:00+00:00,1007235.3022953443
2021-01-30 00:00:00+00:00,1007235.3022953443
2021-01-31 00:00:00+00:00,1007235.3022953443
2021-02-01 00:00:00+00:00,1007235.3022953443
2021-02-02 00:00:00+00:00,1013674.2463309015
2021-02-03 00:00:00+00:00,1013824.8747357478
2021-02-04 00:00:00+00:00,1016664.8785581555
2021-02-05 00:00:00+00:00,1016448.3710779841
2021-02-06 00:00:00+00:00,1016928.9271382699
2021-02-07 00:00:00+00:00,1016674.1443403304
2021-02-08 00:00:00+00:00,995415.1575247782
2021-02-09 00:00:00+00:00,992944.0949849745
2021-02-10 00:00:00+00:00,999773.5957202412
2021-02-11 00:00:00+00:00,999885.2302597985
2021-02-12 00:00:00+00:00,1002135.9745791166
2021-02-13 00:00:00+00:00,1003139.571652968
2021-02-14 00:00:00+00:00,1002708.2478202451
2021-02-15 00:00:00+00:00,1003656.0270601993
2021-02-16 00:00:00+00:00,1003418.8478750652
2021-02-17 00:00:00+00:00,1003147.2438828502
2021-02-18 00:00:00+00:00,1003320.9682780008
2021-02-19 00:00:00+00:00,1003031.8262002717
2021-02-20 00:00:00+00:00,1002862.8356612521
2021-02-21 00:00:00+00:00,1002692.6515533647
2021-02-22 00:00:00+00:00,1002517.2170184535
2021-02-23 00:00:00+00:00,1002251.2808062424
2021-02-24 00:00:00+00:00,1002166.3584150884
2021-02-25 00:00:00+00:00,1002015.8491336075
2021-02-26 00:00:00+00:00,1001637.7644523472
2021-02-27 00:00:00+00:00,1001637.7644523472
2021-02-28 00:00:00+00:00,1001637.7644523472
2021-03-01 00:00:00+00:00,1001637.7644523472
2021-03-02 00:00:00+00:00,1001637.7644523472
2021-03-03 00:00:00+00:00,1024043.3856354489
2021-03-04 00:00:00+00:00,1024083.5208378485
2021-03-05 00:00:00+00:00,1022696.1827907912
2021-03-06 00:00:00+00:00,1025338.4489659233
2021-03-07 00:00:00+00:00,1026328.9970910938
2021-03-08 00:00:00+00:00,1027749.2214525242
2021-03-09 00:00:00+00:00,1027702.676536541
2021-03-10 00:00:00+00:00,1028777.8340512989
2021-03-11 00:00:00+00:00,1028018.9195119537
2021-03-12 00:00:00+00:00,1029411.4235974441
2021-03-13 00:00:00+00:00,1027500.1374247066
2021-03-14 00:00:00+00:00,1028619.2591153355
2021-03-15 00:00:00+00:00,1028306.9987807994
2021-03-16 00:00:00+00:00,1029475.3469480233
2021-03-17 00:00:00+00:00,1029367.7435316049
2021-03-18 00:00:00+00:00,1030648.4712263511
2021-03-19 00:00:00+00:00,1031281.9935100256
2021-03-20 00:00:00+00:00,1031580.1764505137
2021-03-21 00:00:00+00:00,1031784.2421812599
2021-03-22 00:00:00+00:00,1031586.9251756774
2021-03-23 00:00:00+00:00,1031611.795477883
2021-03-24 00:00:00+00:00,1031618.1699565348
2021-03-25 00:00:00+00:00,1031737.8575234127
2021-03-26 00:00:00+00:00,1030980.9115013176
2021-03-27 00:00:00+00:00,1030980.9115013176
2021-03-28 00:00:00+00:00,1030980.9115013176
2021-03-29 00:00:00+00:00,1030980.9115013176
2021-03-30 00:00:00+00:00,1030980.9115013176
2021-03-31 00:00:00+00:00,1030980.9115013176
2021-04-01 00:00:00+00:00,1030980.9115013176
2021-04-02 00:00:00+00:00,1035574.5063949035
2021-04-03 00:00:00+00:00,1033542.7473093148
2021-04-04 00:00:00+00:00,1034750.3525509245
2021-04-05 00:00:00+00:00,1035946.8428838872
2021-04-06 00:00:00+00:00,1036491.3611680525
2021-04-07 00:00:00+00:00,1037707.0020429816
2021-04-08 00:00:00+00:00,1043675.3798467005
2021-04-09 00:00:00+00:00,1043134.7986049121
2021-04-10 00:00:00+00:00,1039724.2382613992
2021-04-11 00:00:00+00:00,1039127.5518621521
2021-04-12 00:00:00+00:00,1040481.7823204092
2021-04-13 00:00:00+00:00,1033790.4450008385
2021-04-14 00:00:00+00:00,1037015.9420265114
2021-04-15 00:00:00+00:00,1041584.4895947922
2021-04-16 00:00:00+00:00,1044486.4900788616
2021-04-17 00:00:00+00:00,1046338.1140461897
2021-04-18 00:00:00+00:00,1036122.1512798411
2021-04-19 00:00:00+00:00,1039531.5540616899
2021-04-20 00:00:00+00:00,1041004.7386311111
2021-04-21 00:00:00+00:00,1040789.2541657153
2021-04-22 00:00:00+00:00,1039791.081564232
2021-04-23 00:00:00+00:00,1037811.193950088
2021-04-24 00:00:00+00:00,1038801.5270246972
2021-04-25 00:00:00+00:00,1039390.282906815
2021-04-26 00:00:00+00:00,1038614.9723656669
2021-04-27 00:00:00+00:00,1040068.6156968917
2021-04-28 00:00:00+00:00,1040903.3675583239
2021-04-29 00:00:00+00:00,1040941.6939139189
2021-04-30 00:00:00+00:00,1040858.1289018492
2021-05-01 00:00:00+00:00,1040858.1289018492
2021-05-02 00:00:00+00:00,1040858.1289018492
2021-05-03 00:00:00+00:00,1040858.1289018492
2021-05-04 00:00:00+00:00,1040858.1289018492
2021-05-05 00:00:00+00:00,1040858.1289018492
2021-05-06 00:00:00+00:00,1040858.1289018492
2021-05-07 00:00:00+00:00,1040858.1289018492
2021-05-08 00:00:00+00:00,1040858.1289018492
2021-05-09 00:00:00+00:00,1040858.1289018492
2021-05-10 00:00:00+00:00,1040858.1289018492
2021-05-11 00:00:00+00:00,1040858.1289018492
2021-05-12 00:00:00+00:00,1040858.1289018492
2021-05-13 00:00:00+00:00,1040858.1289018492
2021-05-14 00:00:00+00:00,1040858.1289018492
2021-05-15 00:00:00+00:00,1040858.1289018492
2021-05-16 00:00:00+00:00,1040858.1289018492
2021-05-17 00:00:00+00:00,1040858.1289018492
2021-05-18 00:00:00+00:00,1040858.1289018492
2021-05-19 00:00:00+00:00,1040858.1289018492
2021-05-20 00:00:00+00:00,1040858.1289018492
2021-05-21 00:00:00+00:00,1040858.1289018492
2021-05-22 00:00:00+00:00,1040858.1289018492
2021-05-23 00:00:00+00:00,1040858.1289018492
2021-05-24 00:00:00+00:00,1040858.1289018492
2021-05-25 00:00:00+00:00,1040858.1289018492
2021-05-26 00:00:00+00:00,1040858.1289018492
2021-05-27 00:00:00+00:00,1040858.1289018492
2021-05-28 00:00:00+00:00,1040858.1289018492
2021-05-29 00:00:00+00:00,1040858.1289018492
2021-05-30 00:00:00+00:00,1040858.1289018492
2021-05-31 00:00:00+00:00,1040858.1289018492
2021-06-01 00:00:00+00:00,1040858.1289018492
2021-06-02 00:00:00+00:00,1045837.4318500258
2021-06-03 00:00:00+00:00,1050235.7729684254
2021-06-04 00:00:00+00:00,1045890.3468847242
2021-06-05 00:00:00+00:00,1045153.7113948067
2021-06-06 00:00:00+00:00,1045219.5469400065
2021-06-07 00:00:00+00:00,1046186.8875908927
2021-06-08 00:00:00+00:00,1041552.7337927371
2021-06-09 00:00:00+00:00,1039918.5685100527
2021-06-10 00:00:00+00:00,1044711.636541192
2021-06-11 00:00:00+00:00,1047256.0691699738
2021-06-12 00:00:00+00:00,1046226.4253477935
2021-06-13 00:00:00+00:00,1039648.8611537027
2021-06-14 00:00:00+00:00,1038129.1092293067
2021-06-15 00:00:00+00:00,1042302.3503358341
2021-06-16 00:00:00+00:00,1042614.3001237573
2021-06-17 00:00:00+00:00,1045782.1690033393
2021-06-18 00:00:00+00:00,1042233.396229297
2021-06-19 00:00:00+00:00,1046078.0401141362
2021-06-20 00:00:00+00:00,1045352.8999801296
2021-06-21 00:00:00+00:00,1031750.5122458535
2021-06-22 00:00:00+00:00,1032541.8633833224
2021-06-23 00:00:00+00:00,1037466.9125417909
2021-06-24 00:00:00+00:00,1041209.3137696709
2021-06-25 00:00:00+00:00,1032216.704733191
2021-06-26 00:00:00+00:00,1032216.704733191
2021-06-27 00:00:00+00:00,1032216.704733191
2021-06-28 00:00:00+00:00,1032216.704733191
2021-06-29 00:00:00+00:00,1032216.704733191
2021-06-30 00:00:00+00:00,1032216.704733191
2021-07-01 00:00:00+00:00,1032216.704733191
2021-07-02 00:00:00+00:00,1035776.1485106741
2021-07-03 00:00:00+00:00,1038338.7857792957
2021-07-04 00:00:00+00:00,1040886.0246294901
2021-07-05 00:00:00+00:00,1040479.6112933015
2021-07-06 00:00:00+00:00,1041656.6650426287
2021-07-07 00:00:00+00:00,1044199.246060857
2021-07-08 00:00:00+00:00,1045868.3486786208
2021-07-09 00:00:00+00:00,1047317.001798901
2021-07-10 00:00:00+00:00,1050329.3042553219
2021-07-11 00:00:00+00:00,1051067.351663176
2021-07-12 00:00:00+00:00,1051559.9920028513
2021-07-13 00:00:00+00:00,1051913.2798713513
2021-07-14 00:00:00+00:00,1051703.686663542
2021-07-15 00:00:00+00:00,1054554.5297164666
2021-07-16 00:00:00+00:00,1055743.0265298677
2021-07-17 00:00:00+00:00,1058101.9043702395
2021-07-18 00:00:00+00:00,1060053.6468807438
2021-07-19 00:00:00+00:00,1058903.8087488892
2021-07-20 00:00:00+00:00,1056201.2381505934
2021-07-21 00:00:00+00:00,1057077.2992260007
2021-07-22 00:00:00+00:00,1059976.4379161403
2021-07-23 00:00:00+00:00,1062585.764299698
2021-07-24 00:00:00+00:00,1063905.554076964
2021-07-25 00:00:00+00:00,1063795.9501414453
2021-07-26 00:00:00+00:00,1058033.0655207525
2021-07-27 00:00:00+00:00,1055944.4990646325
2021-07-28 00:00:00+00:00,1056171.5909535629
2021-07-29 00:00:00+00:00,1056520.291002237
2021-07-30 00:00:00+00:00,1056097.1541428664
2021-07-31 00:00:00+00:00,1056097.1541428664
2021-08-01 00:00:00+00:00,1056097.1541428664
2021-08-02 00:00:00+00:00,1055017.667771063
2021-08-03 00:00:00+00:00,1055904.1387508342
2021-08-04 00:00:00+00:00,1055389.1638404059
2021-08-05 00:00:00+00:00,1054101.9846207807
2021-08-06 00:00:00+00:00,1054564.5735065208
2021-08-07 00:00:00+00:00,1053723.0867593742
2021-08-08 00:00:00+00:00,1053866.696185878
2021-08-09 00:00:00+00:00,1049029.7949607356
2021-08-10 00:00:00+00:00,1049831.1949288703
2021-08-11 00:00:00+00:00,1055468.1274562222
2021-08-12 00:00:00+00:00,1058125.6961575318
2021-08-13 00:00:00+00:00,1055370.0588472534
2021-08-14 00:00:00+00:00,1055280.2840441235
2021-08-15 00:00:00+00:00,1057653.7484000386
2021-08-16 00:00:00+00:00,1058445.8247432413
2021-08-17 00:00:00+00:00,1060083.5393770656
2021-08-18 00:00:00+00:00,1062330.828686403
2021-08-19 00:00:00+00:00,1062109.2654316095
2021-08-20 00:00:00+00:00,1060966.6502764248
2021-08-21 00:00:00+00:00,1061728.385020895
2021-08-22 00:00:00+00:00,1061571.4087576843
2021-08-23 00:00:00+00:00,1062270.115748477
2021-08-24 00:00:00+00:00,1062828.4283475825
2021-08-25 00:00:00+00:00,1062716.6908456106
2021-08-26 00:00:00+00:00,1062816.931657225
2021-08-27 00:00:00+00:00,1062270.9689845825
2021-08-28 00:00:00+00:00,1062270.9689845825
2021-08-29 00:00:00+00:00,1062270.9689845825
2021-08-30 00:00:00+00:00,1062270.9689845825
2021-08-31 00:00:00+00:00,1062270.9689845825
2021-09-01 00:00:00+00:00,1062270.9689845825
2021-09-02 00:00:00+00:00,1061153.3779068405
2021-09-03 00:00:00+00:00,1065149.568574381
2021-09-04 00:00:00+00:00,1067311.5986027422
2021-09-05 00:00:00+00:00,1066113.734919711
2021-09-06 00:00:00+00:00,1067035.974049913
2021-09-07 00:00:00+00:00,1056859.4284975005
2021-09-08 00:00:00+00:00,1058575.316467636
2021-09-09 00:00:00+00:00,1060964.7265060428
2021-09-10 00:00:00+00:00,1062584.7020064325
2021-09-11 00:00:00+00:00,1064912.1299525658
2021-09-12 00:00:00+00:00,1066152.7361385194
2021-09-13 00:00:00+00:00,1065238.1459961494
2021-09-14 00:00:00+00:00,1065950.1792628453
2021-09-15 00:00:00+00:00,1068592.2748040594
2021-09-16 00:00:00+00:00,1072695.558937824
2021-09-17 00:00:00+00:00,1074955.1776914771
2021-09-18 00:00:00+00:00,1076369.211866014
2021-09-19 00:00:00+00:00,1077489.409440247
2021-09-20 00:00:00+00:00,1064113.0792381964
2021-09-21 00:00:00+00:00,1063048.1716136092
2021-09-22 00:00:00+00:00,1063229.2652760213
2021-09-23 00:00:00+00:00,1065559.7369477127
2021-09-24 00:00:00+00:00,1064367.3328029134
2021-09-25 00:00:00+00:00,1064367.3328029134
2021-09-26 00:00:00+00:00,1064367.3328029134
2021-09-27 00:00:00+00:00,1064367.3328029134
2021-09-28 00:00:00+00:00,1064367.3328029134
2021-09-29 00:00:00+00:00,1064367.3328029134
2021-09-30 00:00:00+00:00,1064367.3328029134
2021-10-01 00:00:00+00:00,1064367.3328029134
2021-10-02 00:00:00+00:00,1055458.4040778552
2021-10-03 00:00:00+00:00,1055825.5437413962
2021-10-04 00:00:00+00:00,1055547.924344869
2021-10-05 00:00:00+00:00,1052848.7669422873
2021-10-06 00:00:00+00:00,1051318.5034341337
2021-10-07 00:00:00+00:00,1051920.9117147834
2021-10-08 00:00:00+00:00,1052792.670109007
2021-10-09 00:00:00+00:00,1053422.8770975822
2021-10-10 00:00:00+00:00,1053762.979914897
2021-10-11 00:00:00+00:00,1053090.4898652185
2021-10-12 00:00:00+00:00,1052819.2041872777
2021-10-13 00:00:00+00:00,1052787.2006478538
2021-10-14 00:00:00+00:00,1052224.8947415878
2021-10-15 00:00:00+00:00,1051200.2028072318
2021-10-16 00:00:00+00:00,1051597.1502663346
2021-10-17 00:00:00+00:00,1051487.2808299449
2021-10-18 00:00:00+00:00,1051355.2282178395
2021-10-19 00:00:00+00:00,1051214.216959331
2021-10-20 00:00:00+00:00,1051069.4928924832
2021-10-21 00:00:00+00:00,1050920.8316422098
2021-10-22 00:00:00+00:00,1050553.0047814415
2021-10-23 00:00:00+00:00,1050553.0047814415
2021-10-24 00:00:00+00:00,1050553.0047814415
2021-10-25 00:00:00+00:00,1050553.0047814415
2021-10-26 00:00:00+00:00,1050553.0047814415
2021-10-27 00:00:00+00:00,1050553.0047814415
2021-10-28 00:00:00+00:00,1050553.0047814415
2021-10-29 00:00:00+00:00,1050553.0047814415
2021-10-30 00:00:00+00:00,1050553.0047814415
2021-10-31 00:00:00+00:00,1050553.0047814415
2021-11-01 00:00:00+00:00,1050553.0047814415
2021-11-02 00:00:00+00:00,1050412.6150608435
2021-11-03 00:00:00+00:00,1055906.4823993694
2021-11-04 00:00:00+00:00,1056230.4347057575
2021-11-05 00:00:00+00:00,1057938.0889037813
2021-11-06 00:00:00+00:00,1059841.1893872088
2021-11-07 00:00:00+00:00,1059111.2697429687
2021-11-08 00:00:00+00:00,1056628.5616796727
2021-11-09 00:00:00+00:00,1058372.8777291058
2021-11-10 00:00:00+00:00,1058094.8074610352
2021-11-11 00:00:00+00:00,1060849.772263343
2021-11-12 00:00:00+00:00,1060061.4771332233
2021-11-13 00:00:00+00:00,1062446.5798302717
2021-11-14 00:00:00+00:00,1064290.7898154403
2021-11-15 00:00:00+00:00,1065521.7285207044
2021-11-16 00:00:00+00:00,1062267.4976384044
2021-11-17 00:00:00+00:00,1064566.6261677104
2021-11-18 00:00:00+00:00,1063067.9097696107
2021-11-19 00:00:00+00:00,1064943.1710709026
2021-11-20 00:00:00+00:00,1067765.9325223255
2021-11-21 00:00:00+00:00,1069173.5165457285
2021-11-22 00:00:00+00:00,1067909.7492036545
2021-11-23 00:00:00+00:00,1068878.4395774924
2021-11-24 00:00:00+00:00,1070069.3555206
2021-11-25 00:00:00+00:00,1072478.1621584862
2021-11-26 00:00:00+00:00,1066493.4308915888
2021-11-27 00:00:00+00:00,1066493.4308915888
2021-11-28 00:00:00+00:00,1066493.4308915888
2021-11-29 00:00:00+00:00,1066493.4308915888
2021-11-30 00:00:00+00:00,1066493.4308915888
2021-12-01 00:00:00+00:00,1066493.4308915888
2021-12-02 00:00:00+00:00,1066493.4308915888
2021-12-03 00:00:00+00:00,1065414.3882447972
2021-12-04 00:00:00+00:00,1058945.9957477264
2021-12-05 00:00:00+00:00,1060650.428734898
2021-12-06 00:00:00+00:00,1061785.2098458142
2021-12-07 00:00:00+00:00,1063180.1165774232
2021-12-08 00:00:00+00:00,1064520.6328069612
2021-12-09 00:00:00+00:00,1062991.9975583008
2021-12-10 00:00:00+00:00,1063332.3252960441
2021-12-11 00:00:00+00:00,1063507.0346083583
2021-12-12 00:00:00+00:00,1064790.9869499616
2021-12-13 00:00:00+00:00,1063087.5763007442
2021-12-14 00:00:00+00:00,1063848.6325982874
2021-12-15 00:00:00+00:00,1065099.4692770084
2021-12-16 00:00:00+00:00,1065495.2840067777
2021-12-17 00:00:00+00:00,1065587.8102296218
2021-12-18 00:00:00+00:00,1065801.7215980021
2021-12-19 00:00:00+00:00,1066028.3593352847
2021-12-20 00:00:00+00:00,1066150.8681618697
2021-12-21 00:00:00+00:00,1066281.4084602876
2021-12-22 00:00:00+00:00,1066454.205555963
2021-12-23 00:00:00+00:00,1066578.5129037474
2021-12-24 00:00:00+00:00,1066526.5621253299
2021-12-25 00:00:00+00:00,1066526.5621253299
2021-12-26 00:00:00+00:00,1066526.5621253299
2021-12-27 00:00:00+00:00,1066526.5621253299
2021-12-28 00:00:00+00:00,1066526.5621253299
2021-12-29 00:00:00+00:00,1066526.5621253299
2021-12-30 00:00:00+00:00,1066526.5621253299
2021-12-31 00:00:00+00:00,1066526.5621253299
2022-01-01 00:00:00+00:00,1066526.5621253299
2022-01-02 00:00:00+00:00,1066526.5621253299
2022-01-03 00:00:00+00:00,1066526.5621253299
2022-01-04 00:00:00+00:00,1066526.5621253299
2022-01-05 00:00:00+00:00,1066526.5621253299
2022-01-06 00:00:00+00:00,1066526.5621253299
2022-01-07 00:00:00+00:00,1066526.5621253299
2022-01-08 00:00:00+00:00,1066526.5621253299
2022-01-09 00:00:00+00:00,1066526.5621253299
2022-01-10 00:00:00+00:00,1066526.5621253299
2022-01-11 00:00:00+00:00,1066526.5621253299
2022-01-12 00:00:00+00:00,1066526.5621253299
2022-01-13 00:00:00+00:00,1066526.5621253299
2022-01-14 00:00:00+00:00,1066526.5621253299
2022-01-15 00:00:00+00:00,1066526.5621253299
2022-01-16 00:00:00+00:00,1066526.5621253299
2022-01-17 00:00:00+00:00,1066526.5621253299
2022-01-18 00:00:00+00:00,1066526.5621253299
2022-01-19 00:00:00+00:00,1066526.5621253299
2022-01-20 00:00:00+00:00,1066526.5621253299
2022-01-21 00:00:00+00:00,1066526.5621253299
2022-01-22 00:00:00+00:00,1066526.5621253299
2022-01-23 00:00:00+00:00,1066526.5621253299
2022-01-24 00:00:00+00:00,1066526.5621253299
2022-01-25 00:00:00+00:00,1066526.5621253299
2022-01-26 00:00:00+00:00,1066526.5621253299
2022-01-27 00:00:00+00:00,1066526.5621253299
2022-01-28 00:00:00+00:00,1066526.5621253299
2022-01-29 00:00:00+00:00,1066526.5621253299
2022-01-30 00:00:00+00:00,1066526.5621253299
2022-01-31 00:00:00+00:00,1066526.5621253299
2022-02-01 00:00:00+00:00,1066526.5621253299
2022-02-02 00:00:00+00:00,1066526.5621253299
2022-02-03 00:00:00+00:00,1066526.5621253299
2022-02-04 00:00:00+00:00,1066526.5621253299
2022-02-05 00:00:00+00:00,1066526.5621253299
2022-02-06 00:00:00+00:00,1066526.5621253299
2022-02-07 00:00:00+00:00,1066526.5621253299
2022-02-08 00:00:00+00:00,1066526.5621253299
2022-02-09 00:00:00+00:00,1066526.5621253299
