date,equity
2025-01-16 00:00:00+00:00,835837.7719439446
2025-01-17 00:00:00+00:00,832225.7496702322
2025-01-18 00:00:00+00:00,831202.8137726451
2025-01-19 00:00:00+00:00,834258.2628710375
2025-01-20 00:00:00+00:00,833095.280779504
2025-01-21 00:00:00+00:00,832075.6360437492
2025-01-22 00:00:00+00:00,839170.2211444526
2025-01-23 00:00:00+00:00,839379.5038257837
2025-01-24 00:00:00+00:00,840482.731871011
2025-01-25 00:00:00+00:00,842461.6372805107
2025-01-26 00:00:00+00:00,847126.8037304899
2025-01-27 00:00:00+00:00,848497.9832618851
2025-01-28 00:00:00+00:00,852736.1957754382
2025-01-29 00:00:00+00:00,849308.109220161
2025-01-30 00:00:00+00:00,846821.8284203273
2025-01-31 00:00:00+00:00,855166.269939781
2025-02-01 00:00:00+00:00,853422.938435972
2025-02-02 00:00:00+00:00,850066.0603317566
2025-02-03 00:00:00+00:00,849514.664224908
2025-02-04 00:00:00+00:00,852117.7657364269
2025-02-05 00:00:00+00:00,853502.1952720553
2025-02-06 00:00:00+00:00,854132.3449488024
2025-02-07 00:00:00+00:00,856072.4650507397
2025-02-08 00:00:00+00:00,857161.1974172733
2025-02-09 00:00:00+00:00,857409.7692511019
2025-02-10 00:00:00+00:00,859544.2473619878
2025-02-11 00:00:00+00:00,858638.6837019699
2025-02-12 00:00:00+00:00,862419.9420574881
2025-02-13 00:00:00+00:00,862414.067352736
2025-02-14 00:00:00+00:00,865527.7485065205
2025-02-15 00:00:00+00:00,867213.2163434897
2025-02-16 00:00:00+00:00,864742.0969266384
2025-02-17 00:00:00+00:00,864329.4587835562
2025-02-18 00:00:00+00:00,864531.227571951
2025-02-19 00:00:00+00:00,868342.2144134522
2025-02-20 00:00:00+00:00,873614.9073933503
2025-02-21 00:00:00+00:00,867720.722300354
2025-03-01 00:00:00+00:00,865970.0079187399
2025-03-02 00:00:00+00:00,853116.012155449
2025-03-03 00:00:00+00:00,862923.4035107571
2025-03-04 00:00:00+00:00,859812.7826835725
2025-03-05 00:00:00+00:00,858993.6714564784
2025-03-06 00:00:00+00:00,860711.9682733079
2025-03-07 00:00:00+00:00,866562.5613582103
2025-03-08 00:00:00+00:00,870228.5025773626
2025-03-09 00:00:00+00:00,864901.6300859689
2025-03-10 00:00:00+00:00,860926.3033439997
2025-03-11 00:00:00+00:00,866324.7949244042
2025-03-12 00:00:00+00:00,869262.2687843195
2025-03-13 00:00:00+00:00,868971.4620582592
2025-03-14 00:00:00+00:00,874115.3389986944
2025-03-15 00:00:00+00:00,875971.8544237853
2025-03-16 00:00:00+00:00,873654.7535297071
2025-03-17 00:00:00+00:00,875632.9520725715
2025-03-18 00:00:00+00:00,877229.4558573709
2025-03-19 00:00:00+00:00,880259.0202924648
2025-03-20 00:00:00+00:00,881693.6030549717
2025-03-21 00:00:00+00:00,884598.15759157
2025-03-22 00:00:00+00:00,885918.8211978087
2025-03-23 00:00:00+00:00,887797.8576684354
2025-03-24 00:00:00+00:00,887796.171447683
2025-03-25 00:00:00+00:00,889752.8836372911
2025-03-26 00:00:00+00:00,892247.0298031853
2025-03-27 00:00:00+00:00,893732.4841133666
2025-03-28 00:00:00+00:00,895388.478961418
2025-04-01 00:00:00+00:00,895762.2319835369
2025-04-02 00:00:00+00:00,897493.0186323172
2025-04-03 00:00:00+00:00,896564.3055728653
2025-04-04 00:00:00+00:00,896228.5652338122
2025-04-05 00:00:00+00:00,896938.7317107271
2025-04-06 00:00:00+00:00,890223.9187167815
2025-04-07 00:00:00+00:00,892287.5950876067
2025-04-08 00:00:00+00:00,891271.3845640217
2025-04-09 00:00:00+00:00,899862.9488947862
2025-04-10 00:00:00+00:00,900782.5232821016
2025-04-11 00:00:00+00:00,903903.2309722643
2025-04-12 00:00:00+00:00,903241.5153675608
2025-04-13 00:00:00+00:00,905102.9020236763
2025-04-14 00:00:00+00:00,907558.2184242026
2025-04-15 00:00:00+00:00,911824.0628110504
2025-04-16 00:00:00+00:00,914034.6217651567
2025-04-17 00:00:00+00:00,914705.7642825225
2025-04-18 00:00:00+00:00,918220.656471915
2025-05-01 00:00:00+00:00,916829.304311075
2025-05-02 00:00:00+00:00,916933.4609754144
2025-05-03 00:00:00+00:00,919788.904387348
2025-05-04 00:00:00+00:00,919564.1456629583
2025-05-05 00:00:00+00:00,919912.6990520526
2025-05-06 00:00:00+00:00,920995.6502570123
2025-05-07 00:00:00+00:00,921354.1373645787
2025-05-08 00:00:00+00:00,914260.4827842352
2025-05-09 00:00:00+00:00,915053.0787046531
2025-05-10 00:00:00+00:00,911660.5731137244
2025-05-11 00:00:00+00:00,913080.9860878646
2025-05-12 00:00:00+00:00,915966.5720283998
2025-05-13 00:00:00+00:00,915191.4955454471
2025-05-14 00:00:00+00:00,917073.8511482573
2025-05-15 00:00:00+00:00,918000.8335785288
2025-05-16 00:00:00+00:00,919953.0967788533
2025-05-17 00:00:00+00:00,921029.8181277595
2025-05-18 00:00:00+00:00,911344.9235955667
2025-05-19 00:00:00+00:00,914134.5678244702
2025-05-20 00:00:00+00:00,910958.3479445118
2025-05-21 00:00:00+00:00,901751.5850261794
2025-05-22 00:00:00+00:00,895020.2767661398
2025-05-23 00:00:00+00:00,910200.0980715535
2025-05-24 00:00:00+00:00,908808.0634477024
2025-05-25 00:00:00+00:00,904501.385676804
2025-05-26 00:00:00+00:00,903210.3177859057
2025-05-27 00:00:00+00:00,904999.2444381247
2025-05-28 00:00:00+00:00,909170.1844895422
2025-05-29 00:00:00+00:00,917035.8752474282
2025-05-30 00:00:00+00:00,922554.180113191
2025-06-01 00:00:00+00:00,921085.3384881046
2025-06-02 00:00:00+00:00,923322.0804094116
2025-06-03 00:00:00+00:00,924766.5258296691
2025-06-04 00:00:00+00:00,926298.0379813518
2025-06-05 00:00:00+00:00,925680.6220488218
2025-06-06 00:00:00+00:00,928228.8797932148
2025-06-07 00:00:00+00:00,929229.0856946065
2025-06-08 00:00:00+00:00,928444.6354896077
2025-06-09 00:00:00+00:00,925132.4897828974
2025-06-10 00:00:00+00:00,925731.2796696112
2025-06-11 00:00:00+00:00,928455.9813992516
2025-06-12 00:00:00+00:00,932132.3764576446
2025-06-13 00:00:00+00:00,931795.3929733529
2025-06-14 00:00:00+00:00,933693.3444701086
2025-06-15 00:00:00+00:00,932882.6397273308
2025-06-16 00:00:00+00:00,934053.7665142162
2025-06-17 00:00:00+00:00,935524.7595371687
